HouseID,PersonID,Age,Education,Gender,OnlineOrders,PhysicalActivity,DistanceToWork,TimeToWork,Area,Urban,AnnualMiles,HybridDriver
40464836,2,60,Graduate or Professional Degree,Female,2,None,10.57,35,LAOC,Urban,10500,No
40464994,1,28,Bachelor Degree,Female,1,Vigorous,9.06,15,LAOC,Urban,3000,No
40465118,1,63,Graduate or Professional Degree,Male,0,Vigorous,8.65,15,LAOC,Urban,9600,No
40465118,2,64,Bachelor Degree,Female,0,Light,13.38,25,LAOC,Urban,13500,No
40465118,3,27,Bachelor Degree,Male,3,Vigorous,3.45,10,LAOC,Urban,4800,No
40468152,2,43,Less than High School,Male,2,None,29.18,45,IE,Urban,50000,No
40468816,1,52,High School Graduate,Male,0,Light,6.17,20,LAOC,Urban,4000,No
40471148,1,64,Some College,Female,2,Light,17.48,35,LAOC,Suburban,11000,No
40471957,1,36,Bachelor Degree,Male,0,Light,23.04,60,IE,Suburban,20000,Yes
40471957,2,34,Bachelor Degree,Female,3,None,6.59,20,IE,Suburban,10000,No
40472544,2,37,Some College,Male,0,Light,5.12,15,LAOC,Urban,8000,No
40478719,1,32,Graduate or Professional Degree,Female,10,Vigorous,14.19,35,LAOC,Suburban,11000,Yes
40478719,2,42,Bachelor Degree,Male,5,Light,17.79,40,LAOC,Suburban,12000,No
40480509,1,57,Bachelor Degree,Male,1,Vigorous,3.19,10,LAOC,Urban,10000,Yes
40482233,1,71,Graduate or Professional Degree,Female,4,Light,4.56,20,LAOC,Suburban,7500,No
40483109,1,49,Bachelor Degree,Female,2,Vigorous,12.47,35,LAOC,Urban,7500,No
40484326,1,33,Bachelor Degree,Female,0,None,39.34,60,LAOC,Urban,15000,No
40484326,2,36,Bachelor Degree,Male,15,Light,13.92,45,LAOC,Urban,6000,Yes
40487810,1,80,Graduate or Professional Degree,Male,0,Vigorous,21.82,60,LAOC,Urban,15000,No
40489589,2,50,Graduate or Professional Degree,Male,0,Light,52.64,90,LAOC,Suburban,18000,Yes
40492772,2,59,Some College,Male,0,Light,3.78,10,LAOC,Urban,10000,No
40493358,1,49,Some College,Female,5,Vigorous,3.7,10,LAOC,Urban,2600,No
40493868,1,51,Some College,Male,0,Vigorous,28.07,60,LAOC,Suburban,21000,No
40493904,1,57,Graduate or Professional Degree,Female,0,Light,15.74,45,LAOC,Urban,10000,No
40494075,1,47,Some College,Male,2,Vigorous,14.38,30,LAOC,Urban,18000,No
40494709,1,28,Some College,Female,2,Vigorous,1.71,5,IE,Urban,15000,No
40494803,2,35,Bachelor Degree,Female,1,Light,3.54,15,LAOC,Urban,2700,No
40494883,1,52,Bachelor Degree,Male,3,Vigorous,4.67,20,LAOC,Urban,2800,No
40495865,1,63,Bachelor Degree,Male,4,Light,4.55,15,LAOC,Urban,10000,No
40496224,1,45,Graduate or Professional Degree,Male,5,Vigorous,17.03,30,LAOC,Urban,18000,No
40496505,1,59,Graduate or Professional Degree,Male,1,Light,23.5,40,LAOC,Urban,16500,No
40496505,2,57,Some College,Female,4,Light,20.87,50,LAOC,Urban,6000,Yes
40498402,1,31,Some College,Female,3,Light,19.97,40,LAOC,Urban,15009,No
40500239,2,50,Some College,Female,2,Light,1.51,5,IE,Urban,3000,No
40503187,1,38,Graduate or Professional Degree,Male,10,Vigorous,13.22,40,LAOC,Urban,17000,No
40506368,2,24,Some College,Male,2,Vigorous,11.67,15,IE,Suburban,10000,No
40509436,1,63,Graduate or Professional Degree,Male,2,Light,10.81,20,LAOC,Urban,13000,No
40509855,1,47,Graduate or Professional Degree,Female,10,Light,5.27,15,LAOC,Urban,10000,No
40511417,2,51,Graduate or Professional Degree,Male,0,Light,5.57,15,LAOC,Urban,11000,No
40513462,1,55,Some College,Male,5,Light,25.16,50,LAOC,Urban,12000,No
40513462,2,49,Some College,Female,3,Light,5,15,LAOC,Urban,7000,No
40513561,1,26,Some College,Male,5,None,1.6,10,LAOC,Urban,150000,No
40514064,1,41,Graduate or Professional Degree,Male,3,Vigorous,30.2,60,LAOC,Suburban,20000,Yes
40514616,1,30,High School Graduate,Male,5,Vigorous,15.92,40,LAOC,Urban,15000,No
40516628,1,36,Graduate or Professional Degree,Female,20,Light,27.44,45,LAOC,Urban,12500,No
40516628,2,41,Bachelor Degree,Male,25,Light,2.34,15,LAOC,Urban,1500,No
40518324,1,52,Graduate or Professional Degree,Female,2,Light,17,20,LAOC,Small Town/Rural,25000,No
40524987,1,63,Bachelor Degree,Female,3,Light,1.6,10,LAOC,Urban,5000,No
40527495,1,66,High School Graduate,Male,0,Light,18.56,35,LAOC,Suburban,10000,No
40527495,2,52,High School Graduate,Female,0,Light,7.8,15,LAOC,Suburban,8000,No
40529998,1,43,Some College,Female,1,Light,6.4,10,LAOC,Small Town/Rural,12000,Yes
40530181,1,55,Graduate or Professional Degree,Male,1,Light,27.59,45,IE,Urban,10000,No
40532405,2,46,Some College,Male,5,Light,9.34,20,LAOC,Suburban,9000,No
40533990,1,65,Some College,Female,2,Light,10.56,30,LAOC,Urban,10000,No
40534221,1,54,Graduate or Professional Degree,Male,1,Vigorous,6.84,15,LAOC,Urban,12000,No
40535127,1,40,Graduate or Professional Degree,Female,1,Light,19.83,30,LAOC,Urban,15000,No
40535127,2,40,Graduate or Professional Degree,Male,1,Light,17.7,45,LAOC,Urban,10500,No
40535937,1,62,Some College,Female,3,Vigorous,5.58,25,LAOC,Urban,10000,No
40540475,1,35,Some College,Female,5,Light,7.74,45,LAOC,Urban,10000,No
40542754,1,56,Graduate or Professional Degree,Male,10,Vigorous,14.14,25,LAOC,Urban,12000,No
40543828,1,34,Graduate or Professional Degree,Female,10,Light,9.53,30,LAOC,Suburban,8000,No
40543828,2,38,Bachelor Degree,Male,3,Vigorous,25.74,45,LAOC,Suburban,14000,No
40546578,2,56,Some College,Female,5,None,12.89,25,LAOC,Urban,18000,No
40546578,3,26,High School Graduate,Male,5,Vigorous,47.3,50,LAOC,Urban,14000,No
40547071,1,48,Bachelor Degree,Female,4,Light,5.72,10,LAOC,Suburban,12000,No
40547651,1,61,Some College,Male,2,Light,68.89,75,LAOC,Urban,36000,No
40548802,1,63,Some College,Male,3,Light,19.23,40,LAOC,Suburban,17000,No
40548802,2,53,Some College,Female,0,Light,63.62,120,LAOC,Suburban,40000,No
40548802,3,24,Some College,Male,1,None,25.89,60,LAOC,Suburban,35000,No
40548802,4,21,Bachelor Degree,Female,5,Vigorous,10.03,25,LAOC,Suburban,10000,No
40549931,1,52,Some College,Female,2,Vigorous,4.45,10,LAOC,Urban,20000,No
40551543,2,65,Some College,Female,2,Vigorous,1.13,5,LAOC,Suburban,5000,No
40552234,1,65,Some College,Female,5,Light,1.14,10,IE,Urban,1500,No
40553534,1,34,High School Graduate,Male,10,Light,52.48,90,IE,Urban,25000,No
40553534,2,32,High School Graduate,Female,10,Vigorous,28.14,120,IE,Urban,24000,No
40554215,2,51,Graduate or Professional Degree,Male,5,Light,8.32,25,LAOC,Suburban,18000,No
40554654,1,36,Bachelor Degree,Female,4,Vigorous,12.18,15,LAOC,Urban,9000,No
40554654,2,42,Bachelor Degree,Male,10,Vigorous,14.35,30,LAOC,Urban,10000,No
40554736,1,56,Bachelor Degree,Male,1,Light,6.91,20,LAOC,Suburban,13000,No
40554736,2,61,High School Graduate,Female,0,None,5.97,25,LAOC,Suburban,15000,No
40554736,3,31,Bachelor Degree,Female,0,Light,6.37,15,LAOC,Suburban,4900,No
40554756,1,54,High School Graduate,Female,1,None,4.48,15,IE,Urban,12000,No
40554756,2,55,High School Graduate,Male,0,Light,36.51,60,IE,Urban,30000,No
40555330,4,63,High School Graduate,Male,0,Light,3.52,45,LAOC,Urban,18000,No
40555449,1,31,Graduate or Professional Degree,Male,10,Vigorous,27.79,35,LAOC,Urban,5000,No
40557086,1,49,Bachelor Degree,Male,3,Vigorous,17.73,50,LAOC,Urban,8000,No
40557086,2,54,High School Graduate,Female,10,Light,2.53,15,LAOC,Urban,10000,No
40558140,1,35,Bachelor Degree,Male,10,Light,15.4,40,LAOC,Urban,12000,No
40559747,1,45,Graduate or Professional Degree,Male,5,None,25.83,75,LAOC,Urban,20000,Yes
40559747,2,36,Graduate or Professional Degree,Female,2,None,1,5,LAOC,Urban,1040,No
40559747,3,24,Some College,Male,3,Light,2.71,10,LAOC,Urban,8500,No
40560229,2,58,Some College,Female,1,Light,4.61,15,IE,Urban,12000,No
40560864,1,66,Some College,Male,2,Light,10.27,15,LAOC,Urban,4500,No
40561880,1,31,Graduate or Professional Degree,Female,10,Light,11.54,40,LAOC,Urban,8500,No
40562052,1,50,Some College,Male,10,Light,3.66,15,LAOC,Urban,12000,Yes
40562912,1,23,Bachelor Degree,Female,0,Light,12.16,20,LAOC,Urban,6000,No
40562912,2,23,Bachelor Degree,Female,0,Light,15.91,20,LAOC,Urban,20000,No
40563547,1,54,Bachelor Degree,Male,20,Light,4.8,20,LAOC,Suburban,11500,No
40563547,3,22,Some College,Male,5,Vigorous,4.8,20,LAOC,Suburban,18000,No
40564246,1,35,Graduate or Professional Degree,Male,4,None,25.6,40,LAOC,Suburban,29000,Yes
40565236,1,36,Graduate or Professional Degree,Female,1,Light,1.41,10,LAOC,Urban,1500,Yes
40566206,1,64,Graduate or Professional Degree,Female,0,Vigorous,3.69,15,LAOC,Urban,2000,No
40566788,1,51,Some College,Female,0,Light,0.97,5,LAOC,Urban,12000,No
40567377,1,50,Bachelor Degree,Female,2,Vigorous,9.24,25,LAOC,Urban,3750,No
40568185,2,61,Some College,Male,0,Vigorous,7.32,10,LAOC,Urban,10000,Yes
40570598,1,63,Graduate or Professional Degree,Male,1,Light,22.49,45,IE,Suburban,22000,No
40570598,2,61,Graduate or Professional Degree,Female,5,Vigorous,1.14,5,IE,Suburban,7500,No
40571977,1,27,High School Graduate,Female,0,None,25.47,40,LAOC,Urban,28000,No
40572060,1,57,Some College,Male,0,Vigorous,32.32,45,LAOC,Suburban,19000,No
40572060,2,58,Some College,Female,1,Light,5.33,10,LAOC,Suburban,15000,No
40572641,1,42,Some College,Female,15,Light,5.39,15,IE,Urban,4000,No
40573206,1,44,Graduate or Professional Degree,Male,15,Vigorous,4.78,15,LAOC,Suburban,14000,No
40573206,2,45,Bachelor Degree,Female,20,None,4.88,15,LAOC,Suburban,4400,No
40578998,1,31,Some College,Male,5,Light,11.41,20,LAOC,Urban,40000,No
40579108,1,44,Graduate or Professional Degree,Male,3,Vigorous,11.16,20,IE,Urban,25000,No
40579108,2,43,Graduate or Professional Degree,Female,0,Vigorous,12.08,30,IE,Urban,20000,No
40580647,2,64,High School Graduate,Female,0,Light,5.02,15,LAOC,Suburban,5000,No
40581577,2,46,Graduate or Professional Degree,Male,1,Light,32.37,110,IE,Urban,45000,Yes
40582699,1,58,Bachelor Degree,Male,0,Vigorous,50.28,45,LAOC,Suburban,10000,No
40584055,1,24,High School Graduate,Male,1,Light,3.9,10,IE,Small Town/Rural,9000,No
40585063,1,32,Graduate or Professional Degree,Female,4,Light,15.96,35,LAOC,Urban,14000,No
40585063,2,28,Graduate or Professional Degree,Male,4,Light,17.53,30,LAOC,Urban,14000,No
40585300,1,49,Some College,Female,3,None,7.9,45,LAOC,Urban,14000,No
40585644,1,40,Bachelor Degree,Male,3,Light,17.44,30,LAOC,Suburban,15000,No
40587416,1,32,High School Graduate,Male,10,Light,4.41,15,LAOC,Urban,13000,Yes
40590127,1,63,Bachelor Degree,Female,0,Light,3.88,15,LAOC,Urban,2000,No
40590127,2,69,Bachelor Degree,Male,0,Light,5.03,25,LAOC,Urban,20000,No
40590202,2,44,Bachelor Degree,Male,2,Light,3.08,15,IE,Urban,10000,No
40591581,1,50,Some College,Female,5,Vigorous,36.59,45,LAOC,Suburban,26000,No
40596360,2,67,Some College,Male,0,Vigorous,2.7,25,LAOC,Urban,10000,No
40597836,1,70,Graduate or Professional Degree,Male,10,Light,3.02,10,LAOC,Urban,25000,No
40597836,2,64,Graduate or Professional Degree,Female,10,Vigorous,1.44,10,LAOC,Urban,7000,No
40598569,1,36,Bachelor Degree,Male,10,Light,26.14,40,LAOC,Urban,18000,No
40598610,2,80,Some College,Male,0,Vigorous,25.33,35,IE,Small Town/Rural,10000,No
40598648,2,37,High School Graduate,Male,0,Vigorous,20.12,45,IE,Small Town/Rural,1000,No
40600501,2,62,Graduate or Professional Degree,Male,0,Vigorous,25.91,90,LAOC,Urban,12000,No
40603453,2,50,Graduate or Professional Degree,Male,1,Light,15.38,20,LAOC,Suburban,13000,No
40603886,2,59,Graduate or Professional Degree,Male,5,Light,16.14,30,LAOC,Urban,10000,No
40607030,1,39,Graduate or Professional Degree,Male,0,Vigorous,10.39,20,LAOC,Urban,15000,No
40607030,2,38,Bachelor Degree,Male,1,Vigorous,8.45,30,LAOC,Urban,10000,No
40607882,2,21,Some College,Female,5,Vigorous,10.08,20,LAOC,Urban,2200,Yes
40607882,4,51,Some College,Male,2,Light,4.62,15,LAOC,Urban,2400,No
40607882,5,48,Some College,Female,4,Light,10.08,30,LAOC,Urban,2000,No
40608355,1,57,Bachelor Degree,Male,5,Light,22.54,30,LAOC,Urban,34000,No
40608355,2,54,Some College,Female,0,Vigorous,6,20,LAOC,Urban,12000,No
40608635,2,54,Some College,Male,30,Light,49.32,120,IE,Urban,60000,No
40609054,1,33,Graduate or Professional Degree,Female,5,Light,7.06,35,LAOC,Urban,12000,No
40609058,2,57,Graduate or Professional Degree,Female,2,Vigorous,30.93,40,LAOC,Urban,12000,Yes
40609137,1,48,High School Graduate,Male,0,None,9.52,30,LAOC,Urban,2880,No
40611450,1,58,Graduate or Professional Degree,Male,10,Light,6.9,15,LAOC,Suburban,8000,No
40614090,1,31,Some College,Male,1,Light,7.34,20,LAOC,Urban,15000,No
40617025,2,48,Some College,Male,2,Light,5.6,20,LAOC,Urban,10000,No
40617025,3,25,Bachelor Degree,Female,5,Light,3.79,20,LAOC,Urban,5000,No
40617025,4,21,Some College,Female,0,Light,3.02,10,LAOC,Urban,9000,No
40617047,1,74,Some College,Male,0,Light,3.83,20,LAOC,Urban,4200,No
40617047,2,34,Graduate or Professional Degree,Female,2,Vigorous,27.93,70,LAOC,Urban,60000,No
40620742,1,40,Bachelor Degree,Male,5,Light,20.16,35,LAOC,Urban,12000,No
40622647,1,37,Graduate or Professional Degree,Male,2,Light,9.9,30,LAOC,Small Town/Rural,3000,No
40624370,4,36,Graduate or Professional Degree,Male,10,Vigorous,18,90,LAOC,Suburban,12000,No
40626605,1,57,Some College,Female,10,Vigorous,9.66,15,LAOC,Urban,10000,No
40629086,1,52,Some College,Female,0,Light,10.53,80,IE,Suburban,50000,No
40631072,2,43,Some College,Female,5,Vigorous,1.53,10,LAOC,Suburban,8000,No
40631263,1,47,Graduate or Professional Degree,Male,4,Light,17.44,25,IE,Suburban,28000,No
40631263,2,48,Graduate or Professional Degree,Female,2,Light,17.44,25,IE,Suburban,35000,Yes
40633519,2,42,Graduate or Professional Degree,Male,3,Light,5.45,15,LAOC,Urban,10000,No
40638356,1,43,Bachelor Degree,Male,2,Vigorous,15.69,25,LAOC,Suburban,10000,No
40638356,2,43,Bachelor Degree,Female,2,Vigorous,4.96,15,LAOC,Suburban,5000,No
40640621,2,36,High School Graduate,Male,2,None,15.47,30,LAOC,Suburban,5000,No
40642584,1,54,High School Graduate,Male,0,Light,15.99,25,LAOC,Urban,13000,No
40644215,1,49,Graduate or Professional Degree,Female,15,Light,20.43,25,LAOC,Urban,12000,Yes
40646434,1,31,Bachelor Degree,Male,15,Light,32.28,40,LAOC,Suburban,25000,No
40648265,1,47,Some College,Female,4,Light,1.26,5,IE,Small Town/Rural,12000,No
40652892,1,33,Bachelor Degree,Female,10,Light,20.7,40,LAOC,Urban,2760,No
40655120,1,51,Some College,Female,5,Light,8.76,10,LAOC,Urban,6000,No
40656390,1,45,Bachelor Degree,Female,0,Light,15.57,60,LAOC,Urban,9000,No
40657323,2,54,Graduate or Professional Degree,Female,5,Light,16.51,30,LAOC,Small Town/Rural,15000,No
40657602,2,51,Some College,Male,0,Vigorous,7.51,15,LAOC,Urban,10000,No
40659616,1,33,Bachelor Degree,Male,10,None,6.79,30,LAOC,Urban,6000,No
40661169,1,38,Bachelor Degree,Male,4,Light,10.14,30,LAOC,Suburban,8000,No
40661169,2,33,Bachelor Degree,Female,3,Light,14.39,45,LAOC,Suburban,10000,No
40661354,1,64,Some College,Male,0,Light,14.73,70,LAOC,Urban,13000,No
40661354,2,62,Some College,Female,0,None,12.01,30,LAOC,Urban,10000,No
40662202,1,39,Graduate or Professional Degree,Female,15,Vigorous,5.52,15,LAOC,Urban,12000,No
40662202,2,37,Bachelor Degree,Male,5,Vigorous,15.83,60,LAOC,Urban,15000,No
40663260,1,43,Some College,Male,5,Light,3.54,20,LAOC,Urban,10000,No
40664032,1,33,Graduate or Professional Degree,Female,1,Light,10.88,35,LAOC,Urban,8000,Yes
40664493,1,65,Some College,Male,0,Light,10.81,25,LAOC,Urban,9000,No
40664493,2,62,Bachelor Degree,Female,0,Light,14.18,35,LAOC,Urban,5000,No
40667797,1,38,Bachelor Degree,Female,1,Light,49.41,65,IE,Urban,23540,No
40667980,1,37,Bachelor Degree,Male,3,Light,11.76,25,IE,Suburban,15000,No
40667980,3,34,High School Graduate,Male,3,Light,20.71,30,IE,Suburban,15000,No
40667980,4,30,High School Graduate,Male,3,Vigorous,18.14,30,IE,Suburban,15000,No
40668638,1,61,Some College,Male,0,Light,57.34,45,IE,Suburban,45000,No
40670715,1,31,Bachelor Degree,Male,2,Light,0.5,10,LAOC,Urban,10000,No
40672122,1,70,Graduate or Professional Degree,Male,0,Light,7.38,15,LAOC,Suburban,14000,No
40674242,1,31,High School Graduate,Female,0,Vigorous,1.43,10,LAOC,Urban,10000,No
40674242,2,36,High School Graduate,Male,0,Light,0.72,10,LAOC,Urban,15000,No
40675060,1,34,Graduate or Professional Degree,Male,5,Light,22.06,45,LAOC,Urban,20000,Yes
40676345,1,64,Graduate or Professional Degree,Male,0,Light,5.6,20,LAOC,Urban,7000,No
40679687,1,36,Graduate or Professional Degree,Male,20,Vigorous,3.76,20,LAOC,Urban,13000,No
40682837,1,50,Bachelor Degree,Female,0,None,11.8,35,LAOC,Suburban,20000,No
40683160,1,59,Graduate or Professional Degree,Male,0,Light,37.47,50,LAOC,Urban,20000,No
40685216,1,50,Some College,Male,1,Light,15,40,LAOC,Urban,7000,No
40685906,2,68,Some College,Male,2,Light,2.67,15,LAOC,Urban,8500,No
40687092,2,26,Some College,Female,0,Vigorous,6.22,30,LAOC,Urban,1200,No
40687280,1,65,Graduate or Professional Degree,Male,10,Light,30.35,50,IE,Urban,19000,No
40687280,2,63,Graduate or Professional Degree,Female,15,Light,2.48,10,IE,Urban,3000,No
40687280,3,30,Graduate or Professional Degree,Female,10,Vigorous,26.4,70,IE,Urban,17000,No
40687929,1,50,Bachelor Degree,Female,1,Light,11.25,30,LAOC,Urban,11000,Yes
40688046,2,40,Bachelor Degree,Male,5,Vigorous,37.36,90,LAOC,Urban,25000,No
40688055,1,70,Bachelor Degree,Male,2,Vigorous,1.13,5,LAOC,Urban,10000,No
40688055,3,70,Bachelor Degree,Female,0,Light,13.08,15,LAOC,Urban,8000,No
40688676,1,58,Graduate or Professional Degree,Male,10,Vigorous,10.01,20,LAOC,Suburban,12000,No
40692542,1,42,Bachelor Degree,Male,5,Light,6.18,20,LAOC,Urban,12000,No
40692542,2,42,Graduate or Professional Degree,Female,4,Light,7.75,15,LAOC,Urban,10000,No
40692698,1,26,Bachelor Degree,Female,1,Light,13.46,35,LAOC,Urban,16000,No
40693769,1,43,Bachelor Degree,Female,0,Light,28.39,75,IE,Urban,15000,No
40693886,1,46,Some College,Female,5,Light,26.28,60,IE,Suburban,20000,No
40693886,2,45,Some College,Male,0,Vigorous,20.26,30,IE,Suburban,10000,No
40694099,1,61,Some College,Female,2,Light,13.43,30,LAOC,Suburban,10000,No
40694726,1,57,Less than High School,Male,0,None,8.98,20,LAOC,Urban,13000,No
40694749,1,51,Bachelor Degree,Male,4,Vigorous,2.84,10,IE,Suburban,10000,No
40695034,1,73,Graduate or Professional Degree,Male,1,Light,14.05,25,LAOC,Suburban,10000,No
40695259,1,46,Bachelor Degree,Male,2,Light,16.25,45,LAOC,Urban,15000,No
40695259,2,41,Some College,Female,3,Vigorous,17.9,30,LAOC,Urban,5000,No
40696196,2,42,Bachelor Degree,Female,5,Vigorous,2.99,10,IE,Urban,4000,No
40697488,1,59,Bachelor Degree,Male,1,Light,43.83,55,LAOC,Suburban,21250,Yes
40697488,2,59,Some College,Female,1,Light,3.76,15,LAOC,Suburban,3700,No
40698062,1,29,Some College,Female,2,Vigorous,9.14,45,LAOC,Urban,15000,No
40701029,1,41,Graduate or Professional Degree,Male,4,Light,3.23,10,LAOC,Urban,18000,No
40701029,2,42,Some College,Female,4,Vigorous,27.8,120,LAOC,Urban,16000,No
40701334,1,21,Some College,Female,5,Light,3.78,10,IE,Urban,8000,No
40701334,2,24,Some College,Male,3,Light,3.74,10,IE,Urban,15000,No
40702572,1,50,Bachelor Degree,Male,2,Vigorous,4.67,90,LAOC,Suburban,20000,Yes
40704239,1,45,Graduate or Professional Degree,Female,5,Light,6.31,30,LAOC,Urban,12000,Yes
40706466,2,71,Graduate or Professional Degree,Male,0,Light,4.83,35,LAOC,Suburban,12000,No
40706816,1,40,Graduate or Professional Degree,Male,2,Vigorous,2.2,10,LAOC,Urban,7500,No
40710691,1,61,Graduate or Professional Degree,Male,0,Light,53.14,105,IE,Urban,45000,No
40710691,2,57,Some College,Female,0,None,62.87,90,IE,Urban,35000,No
40712098,1,65,Bachelor Degree,Female,1,Light,3.54,15,LAOC,Urban,5000,No
40714197,1,60,Bachelor Degree,Male,1,Light,26.63,40,LAOC,Suburban,15000,No
40714552,1,53,Bachelor Degree,Male,2,Light,6.25,15,IE,Urban,8000,No
40715058,1,40,Bachelor Degree,Male,2,Light,0.63,5,LAOC,Urban,13000,No
40715643,2,54,Some College,Female,0,Light,10.76,15,IE,Suburban,12000,No
40716537,2,49,High School Graduate,Male,5,Light,3.02,10,LAOC,Urban,8000,No
40719384,1,72,Graduate or Professional Degree,Male,1,Light,2.43,5,IE,Suburban,7000,No
40720780,1,58,Bachelor Degree,Female,4,Vigorous,5.78,20,LAOC,Urban,12000,No
40720780,2,63,High School Graduate,Male,0,Vigorous,10.36,35,LAOC,Urban,12000,No
40722353,1,44,Bachelor Degree,Female,25,Vigorous,2.72,5,LAOC,Urban,14000,No
40724933,1,45,Bachelor Degree,Female,15,Light,24.3,25,LAOC,Urban,35000,No
40728298,1,61,Bachelor Degree,Male,0,Vigorous,13.47,20,IE,Suburban,12000,No
40729859,2,56,Bachelor Degree,Female,1,Light,7.91,30,LAOC,Suburban,15000,No
40729859,3,21,Some College,Female,1,None,2.69,10,LAOC,Suburban,5000,No
40733701,2,38,Bachelor Degree,Male,5,Vigorous,1.96,45,LAOC,Urban,14000,No
40734330,1,55,High School Graduate,Male,1,Light,25.42,30,LAOC,Urban,15000,No
40737161,1,60,Graduate or Professional Degree,Male,1,Light,1.57,10,LAOC,Urban,6000,No
40738945,1,32,Some College,Female,5,None,15.45,30,LAOC,Urban,12000,No
40739773,1,68,Bachelor Degree,Male,0,Light,44.26,30,LAOC,Urban,25000,No
40739773,2,61,High School Graduate,Female,0,Light,8.33,15,LAOC,Urban,11000,No
40740800,1,57,Graduate or Professional Degree,Female,2,Vigorous,4.62,15,LAOC,Suburban,6000,No
40740800,2,57,Bachelor Degree,Male,5,Vigorous,21.06,30,LAOC,Suburban,15000,No
40740800,3,25,Bachelor Degree,Male,1,Vigorous,12.35,30,LAOC,Suburban,16000,No
40740864,2,29,Some College,Female,1,Vigorous,23.24,60,IE,Suburban,12000,No
40745907,1,58,Some College,Female,2,Light,17.06,25,IE,Suburban,18000,No
40746376,1,30,Graduate or Professional Degree,Female,3,Light,11.7,20,LAOC,Suburban,10000,No
40750167,1,43,Graduate or Professional Degree,Male,1,Light,20.32,25,LAOC,Urban,18000,No
40752131,1,45,Graduate or Professional Degree,Female,5,Light,3.88,15,IE,Suburban,3500,No
40752221,3,58,Bachelor Degree,Female,0,Light,20.23,45,LAOC,Suburban,12000,No
40753879,1,76,Graduate or Professional Degree,Female,0,Light,1.42,10,LAOC,Suburban,1000,No
40755100,2,30,High School Graduate,Male,10,Vigorous,17.62,30,LAOC,Urban,80000,No
40755103,3,61,High School Graduate,Male,10,Light,7.9,30,LAOC,Urban,19000,No
40756092,1,29,Graduate or Professional Degree,Female,5,None,12.87,25,LAOC,Urban,7200,No
40756627,1,46,Graduate or Professional Degree,Female,10,Light,10.61,20,IE,Suburban,6000,No
40757075,1,30,Bachelor Degree,Female,0,None,15.33,45,LAOC,Urban,19000,No
40758865,2,83,Bachelor Degree,Male,5,None,11.73,30,LAOC,Urban,5800,No
40759013,1,36,Some College,Male,1,Vigorous,4.03,10,IE,Urban,18000,No
40759615,2,29,Bachelor Degree,Female,0,Vigorous,9.98,30,LAOC,Urban,15000,No
40761126,2,52,Less than High School,Male,0,Vigorous,2.6,30,LAOC,Urban,40000,No
40761126,3,19,High School Graduate,Male,0,Light,4.82,25,LAOC,Urban,40000,No
40765285,1,32,Bachelor Degree,Male,10,Vigorous,5.72,15,LAOC,Small Town/Rural,20000,No
40765285,2,27,Bachelor Degree,Female,10,Light,10.99,30,LAOC,Small Town/Rural,10000,No
40766510,1,55,Bachelor Degree,Male,2,Light,49.66,120,LAOC,Suburban,7000,No
40768180,1,36,Bachelor Degree,Male,1,Light,23.16,50,LAOC,Urban,17000,No
40768180,2,29,Bachelor Degree,Female,10,Vigorous,18.31,95,LAOC,Urban,9600,No
40768666,2,51,Some College,Male,0,Light,56.86,70,LAOC,Suburban,35000,No
40768666,3,24,Some College,Male,3,Vigorous,25.85,60,LAOC,Suburban,8000,No
40768666,4,19,Some College,Female,2,Vigorous,6.06,15,LAOC,Suburban,4000,No
40769516,1,71,Graduate or Professional Degree,Female,4,Light,19.85,30,LAOC,Suburban,16000,No
40769516,2,74,Graduate or Professional Degree,Male,2,None,19.85,30,LAOC,Suburban,1800,No
40769707,1,55,Bachelor Degree,Female,0,Light,7.38,20,LAOC,Urban,6000,No
40771454,1,55,Graduate or Professional Degree,Male,1,Light,3.73,15,LAOC,Urban,6000,Yes
40775644,1,45,Bachelor Degree,Female,1,Light,19.03,40,LAOC,Urban,27000,Yes
40775721,2,55,Some College,Female,1,Light,2.48,10,IE,Small Town/Rural,10000,No
40777740,2,67,Some College,Female,20,Light,5.5,15,LAOC,Urban,3000,No
40778989,1,70,Bachelor Degree,Male,2,Light,27.5,40,IE,Suburban,40000,No
40779595,1,30,Bachelor Degree,Male,3,Light,44.14,45,IE,Urban,12000,No
40780128,2,61,Some College,Female,1,Vigorous,3.82,15,LAOC,Suburban,4000,No
40791160,2,72,High School Graduate,Female,0,None,2.71,10,LAOC,Suburban,2000,No
40793727,1,61,High School Graduate,Male,4,Light,39.49,45,IE,Suburban,24000,Yes
